0.02,-3.55682470327,-2.5510705317,1.19411689555,0.98389542041,0.475921204706,0.524078795294
0.04,-3.42562270854,-2.18624954846,1.26524275877,1.12124656402,0.499436287826,0.500563712174
0.06,-3.32970544854,-1.75023383285,1.30175634399,1.06665190562,0.505337830817,0.494662169183
0.08,-3.18240261077,-1.2399535329,1.34946026885,1.05284982754,0.506362354688,0.493637645312
0.1,-2.94412774399,-0.691624064984,1.61057690798,1.28099744601,0.498755056556,0.501244943444
0.12,-2.65898408996,0.163122242214,2.15048179735,2.10276628702,0.492370999756,0.507629000244
0.14,-2.4424926308,1.58335864445,2.77367157891,2.24731828831,0.483095963916,0.516904036084
0.16,-2.39513440855,2.66111058652,3.44467259,1.4617879229,0.402434721834,0.597565278166
0.18,-2.30962752777,3.36000939983,4.16508178419,1.06167916149,0.33986692029,0.66013307971
0.2,-2.31761604447,3.64990187844,4.40969052098,1.01853736148,0.29277897702,0.70722102298
0.22,-2.44580424285,3.82510846821,4.30635232538,1.04479004066,0.242087408561,0.757912591439
0.24,-2.5644539385,3.94648572708,4.18519695796,1.08293038075,0.202173193609,0.797826806391
0.26,-2.57874192654,3.99369906264,4.27395618738,1.08553993694,0.175281390072,0.824718609928
0.28,-2.4305256426,4.00009722253,4.67622117184,1.06110412941,0.161285808587,0.838714191413
0.3,-2.189240336,4.00109860416,5.45218299218,1.05916934987,0.149112687611,0.850887312389
0.32,-1.90343003402,4.01279596173,6.08401843621,1.02616765528,0.140971639259,0.859028360741
0.34,-1.67237298252,4.00736535108,6.50539811183,1.02708654609,0.13067645872,0.86932354128
0.36,-1.40116777969,4.00505981851,6.9155946295,1.03097216179,0.122349722204,0.877650277796
0.38,-1.05659642826,4.00533138442,7.32179099168,1.02152084056,0.114293190522,0.885706809478
0.4,-0.501354488329,4.01612011805,7.61616732482,0.999783325117,0.113591082389,0.886408917611
0.42,-0.0701678924734,4.01934990224,7.6388378363,0.981052262075,0.110345187059,0.889654812941
0.44,0.804763773118,4.05558125365,7.07984666999,0.912738750281,0.131806882752,0.868193117248
0.46,1.73252554493,4.12135321303,5.40984947955,0.805601121101,0.177934985942,0.822065014058
0.48,2.38284607792,4.20649283584,3.57173723169,0.68436080027,0.246913968805,0.753086031195
0.5,2.76240568077,4.32806582429,2.12101371523,0.567045881411,0.333513686108,0.666486313892
0.52,2.77795488683,4.33696193342,2.04753420666,0.561908527127,0.336836549245,0.663163450755
0.54,2.79524034774,4.33927169205,2.02088471906,0.559289558973,0.339960245979,0.660039754021
0.56,2.79450214062,4.34619651962,1.98991134384,0.556184548562,0.341643687122,0.658356312878
0.58,2.77272573659,4.3382920222,2.04646387856,0.561013786052,0.338809230899,0.661190769101
0.6,2.79143315735,4.34171910729,2.02156131207,0.55512814058,0.339800648729,0.660199351271
0.62,2.77973574014,4.33880127635,2.04823432441,0.560676653543,0.337107640085,0.662892359915
0.64,2.77292000032,4.33758723345,2.04548929933,0.55831365321,0.336865087781,0.663134912219
0.66,2.78918080095,4.34072464391,2.01285157713,0.555447559874,0.338685521523,0.661314478477
0.68,2.79239868882,4.33729597463,2.00776601047,0.560407896476,0.340826620123,0.659173379877
0.7,2.78505960143,4.33693473819,2.02581683899,0.556948267447,0.336757011846,0.663242988154
0.72,2.76651399909,4.33819486056,2.04910336816,0.561106239329,0.335954632527,0.664045367473
0.74,2.78684199088,4.34357255659,2.00924664669,0.55635142929,0.339031692667,0.660968307333
0.76,2.78977566724,4.34431595333,2.0066093199,0.55481116646,0.341205576268,0.658794423732
0.78,2.79048112617,4.34505484464,2.00840546529,0.554362383648,0.340581203646,0.659418796354
0.8,2.79265813043,4.33985056814,2.0252153571,0.560181542536,0.340913142962,0.659086857038
0.82,2.79252405268,4.34408414535,1.994210531,0.557235463436,0.342148553285,0.657851446715
0.84,2.78573844719,4.33795894117,2.03446074453,0.559179590568,0.336629509657,0.663370490343
0.86,2.78453380826,4.34185288574,1.99845185596,0.554925262158,0.340188859517,0.659811140483
0.88,2.78947477852,4.3419017563,2.01299368712,0.5581292512,0.340465077557,0.659534922443
0.9,2.78849982054,4.33626372878,2.04241049931,0.56377834186,0.336948842206,0.663051157794
0.92,2.77425027274,4.33991568983,2.04204942524,0.557264428694,0.337251028465,0.662748971535
0.94,2.78153753468,4.34436994183,2.01946000294,0.554395938144,0.340132987299,0.659867012701
0.96,2.78412884895,4.33617523632,2.04288420056,0.559103418944,0.338192859327,0.661807140673
0.98,2.8012097843,4.34044499457,2.01169449797,0.558626505795,0.340797689796,0.659202310204
1,2.79279129602,4.33647129132,2.0126233807,0.559591333918,0.340335896603,0.659664103397
