61.5929379046,67.2554734362,150.577216382,0.986658074757,0.174607284752,64.9852399735,27.0607778359,0.716863128264,78.2598938716
61.5929379046,178.571823987,150.577216382,0.986658074757,0.174607284752,64.9852399735,27.0607778359,0.716863128264,78.0205492408
61.5929379046,178.571823987,190.43273331,0.986658074757,0.174607284752,64.9852399735,27.0607778359,0.716863128264,78.2155107058
61.5929379046,178.571823987,190.43273331,0.924699881284,0.174607284752,64.9852399735,27.0607778359,0.716863128264,78.7021972068
61.5929379046,178.571823987,190.43273331,0.924699881284,0.252380564216,64.9852399735,27.0607778359,0.716863128264,78.5144259099
61.5929379046,178.571823987,190.43273331,0.924699881284,0.252380564216,41.5899981519,27.0607778359,0.716863128264,77.8058503405
61.5929379046,178.571823987,190.43273331,0.924699881284,0.252380564216,41.5899981519,99.182233951,0.716863128264,77.910876614
61.5929379046,178.571823987,190.43273331,0.924699881284,0.252380564216,41.5899981519,99.182233951,0.655327534693,78.7972384436
69.7764507683,178.571823987,190.43273331,0.924699881284,0.252380564216,41.5899981519,99.182233951,0.655327534693,78.3807992695
69.7764507683,137.652625931,190.43273331,0.924699881284,0.252380564216,41.5899981519,99.182233951,0.655327534693,78.2131320901
69.7764507683,137.652625931,35.7498679495,0.924699881284,0.252380564216,41.5899981519,99.182233951,0.655327534693,78.4537445019
69.7764507683,137.652625931,35.7498679495,0.957976428727,0.252380564216,41.5899981519,99.182233951,0.655327534693,78.4745009755
69.7764507683,137.652625931,35.7498679495,0.957976428727,0.405838411373,41.5899981519,99.182233951,0.655327534693,78.1543266231
69.7764507683,137.652625931,35.7498679495,0.957976428727,0.405838411373,58.7942016118,99.182233951,0.655327534693,78.3063971463
69.7764507683,137.652625931,35.7498679495,0.957976428727,0.405838411373,58.7942016118,64.9943956903,0.655327534693,78.9696751098
69.7764507683,137.652625931,35.7498679495,0.957976428727,0.405838411373,58.7942016118,64.9943956903,0.759638935499,78.5868519972
82.4076683496,137.652625931,35.7498679495,0.957976428727,0.405838411373,58.7942016118,64.9943956903,0.759638935499,78.6165930685
82.4076683496,175.983635916,35.7498679495,0.957976428727,0.405838411373,58.7942016118,64.9943956903,0.759638935499,78.9509938956
82.4076683496,175.983635916,59.1093529341,0.957976428727,0.405838411373,58.7942016118,64.9943956903,0.759638935499,78.9053698869
82.4076683496,175.983635916,59.1093529341,0.000862096057137,0.405838411373,58.7942016118,64.9943956903,0.759638935499,0.838349016315
82.4076683496,175.983635916,59.1093529341,0.000862096057137,0.49676038995,58.7942016118,64.9943956903,0.759638935499,0.837586095383
82.4076683496,175.983635916,59.1093529341,0.000862096057137,0.49676038995,17.9646289804,64.9943956903,0.759638935499,0.415194195232
82.4076683496,175.983635916,59.1093529341,0.000862096057137,0.49676038995,17.9646289804,65.5742641621,0.759638935499,0.415562860243
82.4076683496,175.983635916,59.1093529341,0.000862096057137,0.49676038995,17.9646289804,65.5742641621,0.864535336723,0.420308057296
57.0682067448,175.983635916,59.1093529341,0.000862096057137,0.49676038995,17.9646289804,65.5742641621,0.864535336723,0.470379518061
57.0682067448,19.2248101813,59.1093529341,0.000862096057137,0.49676038995,17.9646289804,65.5742641621,0.864535336723,0.418580718847
57.0682067448,19.2248101813,35.4332434354,0.000862096057137,0.49676038995,17.9646289804,65.5742641621,0.864535336723,0.4523328663
57.0682067448,19.2248101813,35.4332434354,0.328661819546,0.49676038995,17.9646289804,65.5742641621,0.864535336723,65.7699672845
57.0682067448,19.2248101813,35.4332434354,0.328661819546,0.127542796634,17.9646289804,65.5742641621,0.864535336723,58.0883822603
57.0682067448,19.2248101813,35.4332434354,0.328661819546,0.127542796634,41.9782647672,65.5742641621,0.864535336723,57.9088740428
57.0682067448,19.2248101813,35.4332434354,0.328661819546,0.127542796634,41.9782647672,11.4837401608,0.864535336723,58.5813064949
57.0682067448,19.2248101813,35.4332434354,0.328661819546,0.127542796634,41.9782647672,11.4837401608,0.58544763881,53.1527860761
25.2513523813,19.2248101813,35.4332434354,0.328661819546,0.127542796634,41.9782647672,11.4837401608,0.58544763881,50.5256284141
25.2513523813,114.296250812,35.4332434354,0.328661819546,0.127542796634,41.9782647672,11.4837401608,0.58544763881,60.4560626317
25.2513523813,114.296250812,69.223320467,0.328661819546,0.127542796634,41.9782647672,11.4837401608,0.58544763881,59.7747970335
25.2513523813,114.296250812,69.223320467,0.152428559871,0.127542796634,41.9782647672,11.4837401608,0.58544763881,8.35098229885
25.2513523813,114.296250812,69.223320467,0.152428559871,0.113567965731,41.9782647672,11.4837401608,0.58544763881,8.76840434547
